"ADream_1831" "Berenice_1835" "CardboardBox_1" "Destiny3" "HarryandLucy3" "LastDayOfPompeii2" "MinorMorals3" "MobyDick_1" "PericlesAndAspesia1" "Rookwood1" "SketchBookOfGeoffreyCrayon_3" "Spaewife2" "TheAbbot2" "TheBravo1" "TheDoctor2" "TwiceToldTales_4"
"sorrows" 0 0 0 0.00226387756950104 0 0.00445057634963728 0.00384437951714593 0.0019053788845912 0.00247567647859778 0 0.00316676166951675 0.00244893960914924 0.00542642669801935 0 0 0.00545509096364182
"spacious" 0 0 0 0 0 0.00222528817481864 0 0 0.00247567647859778 0 0.0190005700171005 0.00244893960914924 0.00180880889933978 0 0 0.0109101819272836
"steed" 0 0 0 0 0.00335514175473914 0 0 0.0019053788845912 0 0 0 0 0.00180880889933978 0 0 0.00272754548182091
"succeed" 0 0 0 0.00679163270850312 0.0100654252642174 0.00222528817481864 0.0153775180685837 0.0057161366537736 0 0 0 0.00244893960914924 0.00180880889933978 0 0.00235388272956241 0
"superiority" 0 0 0 0.00226387756950104 0 0 0.00768875903429187 0 0.00247567647859778 0.003416700833675 0 0 0.00723523559735914 0 0 0
"terrors" 0 0 0 0 0 0.00445057634963728 0 0.019053788845912 0.00247567647859778 0.003416700833675 0 0 0 0 0 0.00545509096364182
"traced" 0 0 0 0 0.00335514175473914 0.00445057634963728 0.00384437951714593 0 0.00247567647859778 0.0136668033347 0.0063335233390335 0 0.00361761779867957 0.00449095073427045 0 0.00545509096364182
"trusted" 0 0 0.0115660421003932 0.00452775513900208 0.00671028350947828 0.00222528817481864 0.00768875903429187 0 0 0 0 0.00979575843659695 0.00904404449669892 0.00898190146854089 0 0.00272754548182091
"weep" 0 0 0 0 0 0.00445057634963728 0 0.0019053788845912 0.0198054118287822 0.003416700833675 0 0.00734681882744772 0.00180880889933978 0.00449095073427045 0.00941553091824965 0.00545509096364182
"whistle" 0.0829875518672199 0 0.0115660421003932 0 0 0 0 0.0019053788845912 0 0 0 0.00244893960914924 0.00904404449669892 0 0.00235388272956241 0
"accounts" 0 0 0.0115660421003932 0.00226387756950104 0 0 0.0115331385514378 0.0057161366537736 0 0 0.0063335233390335 0.00244893960914924 0 0 0.00235388272956241 0
"admire" 0 0.0312695434646654 0 0.0203748981255094 0.0167757087736957 0.00222528817481864 0 0.0019053788845912 0.0123783823929889 0 0 0 0.00361761779867957 0.00449095073427045 0.00706164818868724 0
"antique" 0 0.0312695434646654 0 0 0 0.00445057634963728 0 0.0019053788845912 0 0.003416700833675 0.025334093356134 0.00244893960914924 0.00180880889933978 0 0 0.00818263644546273
"apology" 0 0 0 0.00452775513900208 0 0 0 0 0.00247567647859778 0 0 0.00244893960914924 0.00904404449669892 0 0.00235388272956241 0
"applause" 0 0 0 0.00226387756950104 0 0.00222528817481864 0.00768875903429187 0 0.00247567647859778 0.003416700833675 0.00316676166951675 0 0 0 0 0
"approbation" 0 0 0 0 0.00335514175473914 0 0 0 0 0.003416700833675 0 0 0.00361761779867957 0.00449095073427045 0.00235388272956241 0
"basket" 0 0 0.0115660421003932 0 0.0369065593021305 0 0 0 0.00247567647859778 0 0 0 0 0.0134728522028113 0.00235388272956241 0
"cautious" 0 0 0 0 0.00335514175473914 0 0 0 0 0.003416700833675 0 0 0.00904404449669892 0.00449095073427045 0 0.00272754548182091
"chances" 0 0 0 0 0 0.00222528817481864 0 0 0 0.003416700833675 0 0.00489787921829848 0.00361761779867957 0.00449095073427045 0.00470776545912483 0
"chiefs" 0 0 0 0 0 0 0 0.0019053788845912 0.00247567647859778 0.003416700833675 0 0.00734681882744772 0 0.0134728522028113 0.00470776545912483 0
"churchyard" 0 0 0 0 0 0 0.00768875903429187 0 0 0.0136668033347 0.0316676166951675 0 0 0 0.0164771791069369 0
"claims" 0 0 0 0.00679163270850312 0 0 0 0.0019053788845912 0.00495135295719555 0.00683340166735001 0.0063335233390335 0 0.00361761779867957 0.00449095073427045 0 0
"color" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0179638029370818 0.00235388272956241 0.00272754548182091
"deserved" 0 0 0 0 0 0 0 0.0038107577691824 0.00247567647859778 0 0 0.00489787921829848 0.00180880889933978 0.00449095073427045 0.00941553091824965 0
"detail" 0 0 0.0115660421003932 0.00226387756950104 0 0.00222528817481864 0 0 0 0.00683340166735001 0 0 0 0.00898190146854089 0.00235388272956241 0
"dignified" 0 0 0 0.00226387756950104 0 0.00445057634963728 0 0.0019053788845912 0 0.003416700833675 0 0 0.00180880889933978 0 0.00235388272956241 0.00545509096364182
"eloquence" 0 0 0 0 0 0.00222528817481864 0 0 0.0148540588715867 0 0.0063335233390335 0.00244893960914924 0.00180880889933978 0 0 0.00272754548182091
"enormous" 0 0 0 0.00679163270850312 0 0 0.00384437951714593 0.0057161366537736 0.00495135295719555 0 0.025334093356134 0 0 0 0 0.00272754548182091
"erect" 0 0.0312695434646654 0 0 0.00335514175473914 0 0.00768875903429187 0.0038107577691824 0 0.00683340166735001 0 0 0 0.00449095073427045 0.00235388272956241 0.00545509096364182
"exception" 0 0 0 0 0 0 0 0.0019053788845912 0 0 0.00316676166951675 0 0 0 0 0
"fourth" 0 0 0 0.00226387756950104 0.00335514175473914 0.00222528817481864 0 0 0 0.003416700833675 0 0 0.00542642669801935 0 0.00235388272956241 0.00272754548182091
"ghost" 0.0829875518672199 0 0 0 0 0.00445057634963728 0.00384437951714593 0.0019053788845912 0 0.003416700833675 0.0063335233390335 0.00244893960914924 0.00180880889933978 0 0 0.00545509096364182
"granted" 0 0 0 0.00679163270850312 0.0167757087736957 0.00445057634963728 0.00384437951714593 0 0 0 0 0.00489787921829848 0.00542642669801935 0.00449095073427045 0.00470776545912483 0
"hail" 0 0 0 0 0 0.0178023053985491 0 0 0.00247567647859778 0.003416700833675 0 0.00244893960914924 0.00542642669801935 0 0 0
"imperial" 0 0 0 0 0 0.00222528817481864 0.00384437951714593 0.0038107577691824 0 0 0 0 0 0 0 0
"indicated" 0 0 0.0115660421003932 0.00226387756950104 0 0.00222528817481864 0 0 0 0.003416700833675 0.00316676166951675 0 0.00180880889933978 0 0.00235388272956241 0.00272754548182091
"injured" 0 0 0 0.00905551027800417 0 0 0 0.0019053788845912 0.00247567647859778 0.003416700833675 0 0.00244893960914924 0.00542642669801935 0.00449095073427045 0.00706164818868724 0
"leads" 0 0 0 0.00226387756950104 0.0100654252642174 0.00445057634963728 0.0115331385514378 0.0019053788845912 0.00247567647859778 0 0.00316676166951675 0 0.00180880889933978 0 0.00470776545912483 0
"literature" 0 0 0 0 0 0 0 0.0019053788845912 0.00247567647859778 0 0.00316676166951675 0 0 0 0 0
"loving" 0 0 0 0.00226387756950104 0 0.00445057634963728 0 0.0038107577691824 0.00742702943579333 0.003416700833675 0.00316676166951675 0.00489787921829848 0.00180880889933978 0 0.00235388272956241 0.00545509096364182
"misfortunes" 0 0 0 0.00226387756950104 0 0.00222528817481864 0.0115331385514378 0.0019053788845912 0 0 0 0.00979575843659695 0.00361761779867957 0 0.00470776545912483 0.00545509096364182
"northern" 0 0 0 0 0 0 0.00384437951714593 0.0076215155383648 0 0 0.00316676166951675 0.00244893960914924 0.00180880889933978 0 0 0.00272754548182091
"partner" 0 0 0 0.00452775513900208 0 0.00222528817481864 0 0.0019053788845912 0 0.003416700833675 0.0063335233390335 0 0 0.00449095073427045 0 0.0136377274091045
"propriety" 0 0 0 0.00452775513900208 0 0 0 0.0019053788845912 0.00247567647859778 0 0.00316676166951675 0.00244893960914924 0.00180880889933978 0.00898190146854089 0.00941553091824965 0.00545509096364182
"reserved" 0 0 0 0.00679163270850312 0 0.00222528817481864 0 0 0.00247567647859778 0 0 0.00244893960914924 0 0 0.00235388272956241 0
"riding" 0 0 0 0 0 0 0 0 0 0 0 0.00244893960914924 0.00542642669801935 0 0.00470776545912483 0
"rustic" 0 0 0 0.00226387756950104 0 0.00445057634963728 0 0 0 0.00683340166735001 0.012667046678067 0 0 0 0 0
"sell" 0 0 0 0 0.0100654252642174 0.00890115269927456 0 0.009526894422956 0 0.003416700833675 0 0.00244893960914924 0 0 0 0
"seriously" 0 0.0312695434646654 0 0 0 0 0.00384437951714593 0.0038107577691824 0.00247567647859778 0 0 0.00244893960914924 0 0 0 0.00272754548182091
"sheet" 0 0 0 0 0.00671028350947828 0 0 0.0019053788845912 0 0.003416700833675 0.00316676166951675 0.00244893960914924 0.00180880889933978 0.00449095073427045 0.00235388272956241 0.00545509096364182
"spared" 0 0 0.0115660421003932 0.00452775513900208 0.00335514175473914 0.00445057634963728 0.00384437951714593 0 0 0.003416700833675 0 0.00489787921829848 0.00361761779867957 0 0 0
"steadily" 0 0.0312695434646654 0 0 0.0100654252642174 0 0.00384437951714593 0.0019053788845912 0 0.003416700833675 0 0 0.00180880889933978 0 0 0
"stronger" 0 0 0.0115660421003932 0.00679163270850312 0.00335514175473914 0.00222528817481864 0.00384437951714593 0 0.00742702943579333 0.003416700833675 0 0.00244893960914924 0.00542642669801935 0.00449095073427045 0.00235388272956241 0.00272754548182091
"sufferings" 0 0 0 0.00679163270850312 0 0.00445057634963728 0.0115331385514378 0 0.00495135295719555 0.003416700833675 0 0.00489787921829848 0 0 0.00941553091824965 0.00272754548182091
"suitable" 0 0 0 0.00452775513900208 0 0 0 0.0019053788845912 0 0.00683340166735001 0 0 0 0.00898190146854089 0.00235388272956241 0.00818263644546273
"tie" 0 0 0 0.0135832654170062 0 0.00890115269927456 0 0 0.00495135295719555 0 0 0.00734681882744772 0.00180880889933978 0.00449095073427045 0.00235388272956241 0.00272754548182091
"unlike" 0 0 0.0115660421003932 0 0.00335514175473914 0.00222528817481864 0.00768875903429187 0.0038107577691824 0.00495135295719555 0 0.00316676166951675 0 0.00180880889933978 0.00449095073427045 0.00941553091824965 0.0218203638545673
"vacant" 0.0829875518672199 0 0.0115660421003932 0.00226387756950104 0 0 0 0 0.00247567647859778 0 0.00316676166951675 0 0.00180880889933978 0.00449095073427045 0 0.00545509096364182
"whilst" 0 0 0 0 0 0 0 0.0019053788845912 0 0 0.0190005700171005 0 0.00361761779867957 0 0.00235388272956241 0
"wounds" 0 0 0 0 0 0.00222528817481864 0.00384437951714593 0.0019053788845912 0 0 0.00316676166951675 0.00489787921829848 0.00180880889933978 0.00449095073427045 0 0
"wrapped" 0 0 0.0115660421003932 0.00226387756950104 0 0.00667586452445592 0 0.009526894422956 0 0 0.0063335233390335 0 0.00180880889933978 0.00449095073427045 0 0.00545509096364182
"advise" 0 0 0 0 0 0.00222528817481864 0.00384437951714593 0 0 0.003416700833675 0.00316676166951675 0.00244893960914924 0.00180880889933978 0 0.00235388272956241 0
"aim" 0 0 0 0.00226387756950104 0.00335514175473914 0.00222528817481864 0 0.0019053788845912 0.00247567647859778 0.003416700833675 0 0 0.00180880889933978 0 0 0
"alan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ashe" 0 0 0 0.00452775513900208 0 0 0.00384437951714593 0 0 0.00683340166735001 0 0.00244893960914924 0.00180880889933978 0 0.00470776545912483 0
"barometer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00235388272956241 0
"bend" 0 0 0 0.00226387756950104 0.00335514175473914 0 0.00384437951714593 0.0038107577691824 0.00742702943579333 0 0.00316676166951675 0.00244893960914924 0 0 0 0.00272754548182091
"bull" 0 0 0 0.00226387756950104 0 0.00222528817481864 0 0.0019053788845912 0.00247567647859778 0.003416700833675 0 0 0.00180880889933978 0 0 0
"closing" 0 0.0312695434646654 0.0115660421003932 0 0.00335514175473914 0 0 0.0019053788845912 0 0.003416700833675 0 0.00244893960914924 0.00180880889933978 0 0 0
"coffee" 0 0 0.0115660421003932 0.00226387756950104 0 0 0.0115331385514378 0.0038107577691824 0 0 0 0 0 0 0 0
"customary" 0 0 0 0 0 0.00890115269927456 0 0 0.00247567647859778 0 0 0 0 0.00449095073427045 0.00235388272956241 0.00272754548182091
"elapsed" 0 0 0 0.00452775513900208 0 0.00222528817481864 0 0.0019053788845912 0 0.003416700833675 0.00316676166951675 0 0.00180880889933978 0 0.00706164818868724 0
"ensued" 0 0 0 0.00226387756950104 0 0 0 0.0019053788845912 0 0.00683340166735001 0 0.00489787921829848 0.00180880889933978 0 0 0
"entertain" 0 0 0 0.00226387756950104 0 0.00222528817481864 0 0 0.00247567647859778 0 0.00316676166951675 0 0.00542642669801935 0 0.00941553091824965 0
"fiercely" 0 0 0 0 0 0.00222528817481864 0 0 0 0.003416700833675 0 0.00244893960914924 0.00361761779867957 0 0 0.00272754548182091
"fires" 0 0 0 0 0 0.0111264408740932 0 0.0019053788845912 0.00495135295719555 0 0.00316676166951675 0 0 0 0.00235388272956241 0
"helpless" 0 0 0 0 0.00335514175473914 0 0 0 0 0 0 0.00244893960914924 0.00542642669801935 0 0 0.00272754548182091
"homage" 0 0 0 0.00679163270850312 0 0.00445057634963728 0.00384437951714593 0.0057161366537736 0.00247567647859778 0 0.00316676166951675 0.00979575843659695 0.00723523559735914 0 0 0.00272754548182091
"immortal" 0.0829875518672199 0 0 0.00226387756950104 0 0.0178023053985491 0.00384437951714593 0.0038107577691824 0.00990270591439111 0 0.00316676166951675 0 0.00361761779867957 0 0.0117694136478121 0.00818263644546273
"inches" 0 0 0 0 0.0167757087736957 0 0 0.0076215155383648 0 0 0 0 0.00180880889933978 0 0 0
"intellectual" 0 0 0 0.00226387756950104 0 0 0 0 0.00495135295719555 0 0.00316676166951675 0 0 0 0.0235388272956241 0
"learnt" 0 0 0 0.00452775513900208 0.00335514175473914 0.00890115269927456 0.0269106566200215 0.0019053788845912 0.00247567647859778 0 0 0.00734681882744772 0 0.00449095073427045 0.00470776545912483 0
"lift" 0 0 0 0 0.0100654252642174 0.00667586452445592 0.00384437951714593 0.0038107577691824 0 0 0 0.00734681882744772 0.00723523559735914 0.00449095073427045 0 0.00818263644546273
"loaded" 0 0 0 0 0 0 0 0.0019053788845912 0 0.00683340166735001 0.00316676166951675 0.00244893960914924 0 0.00449095073427045 0 0
"mill" 0 0 0 0 0 0.00222528817481864 0 0 0 0 0 0 0.00180880889933978 0 0 0
"model" 0 0 0 0 0.0134205670189566 0 0 0.0019053788845912 0.00247567647859778 0 0 0 0.00180880889933978 0.00449095073427045 0 0
"murdered" 0 0 0.0346981263011797 0 0 0.0111264408740932 0.0153775180685837 0 0.00247567647859778 0 0.00316676166951675 0 0.00180880889933978 0 0 0.00272754548182091
"peaceful" 0 0 0 0.00226387756950104 0 0.00222528817481864 0 0.0019053788845912 0.00495135295719555 0 0.00316676166951675 0.00734681882744772 0.00361761779867957 0.00898190146854089 0.00235388272956241 0.0109101819272836
"philosophers" 0 0 0 0 0.00335514175473914 0.00667586452445592 0 0.0038107577691824 0.0346594707003689 0 0 0 0 0 0 0
"preserve" 0 0 0 0.00226387756950104 0.00335514175473914 0.00667586452445592 0.00768875903429187 0.0019053788845912 0.0148540588715867 0.00683340166735001 0.00316676166951675 0.00244893960914924 0.00180880889933978 0.00449095073427045 0.00470776545912483 0
"princes" 0 0 0 0 0 0 0.00384437951714593 0 0.00495135295719555 0 0.00316676166951675 0.00734681882744772 0.00723523559735914 0.00449095073427045 0 0
"purchased" 0 0 0.0115660421003932 0.00452775513900208 0.00335514175473914 0.00445057634963728 0.00768875903429187 0 0 0 0 0 0 0 0.00235388272956241 0
"quest" 0 0 0 0.00226387756950104 0 0 0 0.0019053788845912 0 0.0136668033347 0.00316676166951675 0.00244893960914924 0.00904404449669892 0 0.0141232963773745 0.00818263644546273
"satisfy" 0 0 0 0 0.00335514175473914 0.00445057634963728 0 0.0038107577691824 0.00247567647859778 0.00683340166735001 0 0.00489787921829848 0.00180880889933978 0 0.00470776545912483 0.00818263644546273
"shows" 0 0 0.0115660421003932 0 0.00671028350947828 0 0 0.0019053788845912 0.00742702943579333 0.003416700833675 0.0063335233390335 0.00244893960914924 0 0 0 0.00272754548182091
"snow" 0 0 0 0.00452775513900208 0.00335514175473914 0.00667586452445592 0.0153775180685837 0.009526894422956 0.00247567647859778 0.003416700833675 0.00950028500855026 0.00244893960914924 0.00180880889933978 0 0.00235388272956241 0.0163652728909255
"sports" 0 0 0 0 0 0 0 0 0 0 0.0158338083475838 0 0.0108528533960387 0.00449095073427045 0 0
"tavern" 0 0 0 0 0 0 0 0 0 0 0.00316676166951675 0 0 0 0 0.00545509096364182
"travellers" 0 0 0 0 0 0.00445057634963728 0.0307550361371675 0 0 0 0.0063335233390335 0 0.00542642669801935 0 0.00235388272956241 0.00272754548182091
"uneasiness" 0 0 0 0 0 0.00222528817481864 0 0.0019053788845912 0 0 0 0.00244893960914924 0 0.00898190146854089 0.00235388272956241 0
"unnecessary" 0 0 0 0.00226387756950104 0 0.00222528817481864 0 0.0038107577691824 0 0 0 0.00489787921829848 0.00542642669801935 0.00449095073427045 0 0
"uses" 0 0 0 0 0.0134205670189566 0.00890115269927456 0.00384437951714593 0.0076215155383648 0 0 0.00316676166951675 0 0.00180880889933978 0 0.00941553091824965 0
"utterance" 0 0 0 0.00452775513900208 0.00335514175473914 0 0.00384437951714593 0.0019053788845912 0 0.00683340166735001 0 0.00489787921829848 0.00180880889933978 0.00449095073427045 0.0117694136478121 0.00545509096364182
"wasted" 0 0 0 0 0 0.00445057634963728 0.00384437951714593 0.0057161366537736 0 0.003416700833675 0 0 0 0 0 0.00272754548182091
"you^re" 0 0 0 0.00679163270850312 0 0 0 0 0 0 0 0 0 0 0 0
"abbey" 0 0 0 0.00452775513900208 0 0 0 0 0 0 0.00950028500855026 0.0171425772640447 0.0162792800940581 0 0.00235388272956241 0
"amazement" 0 0 0.0231320842007865 0.00679163270850312 0 0 0 0.0019053788845912 0 0.003416700833675 0 0.00489787921829848 0 0.00449095073427045 0 0
"apply" 0 0 0 0.00679163270850312 0 0.00667586452445592 0.00384437951714593 0.0019053788845912 0 0 0 0 0.00180880889933978 0 0.00706164818868724 0.00272754548182091
"arches" 0 0 0 0 0.0100654252642174 0.00222528817481864 0 0 0 0.00683340166735001 0 0 0 0.00898190146854089 0 0
"burned" 0 0.0312695434646654 0.0115660421003932 0.00226387756950104 0 0.00667586452445592 0 0 0.00247567647859778 0 0 0 0 0 0 0.00272754548182091
"candle" 0 0 0 0 0 0 0 0.0114322733075472 0 0.03416700833675 0.00316676166951675 0 0.00180880889933978 0 0.00235388272956241 0
"carmelite" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0898190146854089 0.00235388272956241 0
"conachar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"destroy" 0 0 0 0 0 0.00890115269927456 0.0153775180685837 0.0019053788845912 0.00247567647859778 0.003416700833675 0.0063335233390335 0 0 0.00449095073427045 0.00470776545912483 0
"effected" 0 0.0312695434646654 0 0 0 0 0.00384437951714593 0 0 0 0.00316676166951675 0 0 0 0.00470776545912483 0
"eve" 0 0 0 0.00226387756950104 0 0.00890115269927456 0 0.0038107577691824 0.00247567647859778 0.003416700833675 0.0221673316866173 0.00489787921829848 0.00180880889933978 0 0.00706164818868724 0.00818263644546273
"fantastic" 0 0.0625390869293308 0 0 0 0.00222528817481864 0 0 0 0.003416700833675 0.0063335233390335 0 0 0 0.00470776545912483 0.00272754548182091
"fitting" 0 0 0 0.00226387756950104 0 0 0.00384437951714593 0 0.00247567647859778 0 0.00316676166951675 0 0.00542642669801935 0 0.00235388272956241 0.00272754548182091
"glasses" 0 0 0 0 0.023485992283174 0 0.00384437951714593 0.0038107577691824 0 0.003416700833675 0 0 0 0 0.00235388272956241 0
"globe" 0 0 0 0 0.00671028350947828 0 0 0.009526894422956 0 0 0.00316676166951675 0 0 0 0.00470776545912483 0
"handassah" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hatred" 0 0 0 0 0.00335514175473914 0.00890115269927456 0.00384437951714593 0 0.00990270591439111 0.010250102501025 0 0.00244893960914924 0.00361761779867957 0.00449095073427045 0 0.00545509096364182
"heated" 0 0 0 0 0.00335514175473914 0.00667586452445592 0 0 0.00247567647859778 0.003416700833675 0 0 0 0 0 0.00272754548182091
"ingenuity" 0 0 0 0 0.0167757087736957 0 0 0 0.00495135295719555 0 0 0 0 0.00898190146854089 0.00235388272956241 0.00272754548182091
"kerneguy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"keys" 0 0 0 0 0 0 0 0 0 0.0136668033347 0 0 0 0 0.0188310618364993 0.00272754548182091
"kite" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"landed" 0 0 0 0 0 0.00222528817481864 0.00768875903429187 0.0133376521921384 0 0.003416700833675 0 0.00979575843659695 0.00180880889933978 0 0 0.00272754548182091
"lydia" 0 0 0 0 0 0.00445057634963728 0 0 0.00247567647859778 0 0 0 0 0 0 0
"malignant" 0 0 0 0 0 0.00222528817481864 0 0 0.00247567647859778 0 0 0.00489787921829848 0 0 0.00235388272956241 0
"massive" 0 0 0 0 0 0.00445057634963728 0 0.0019053788845912 0.00247567647859778 0.003416700833675 0.0063335233390335 0 0.00542642669801935 0.0179638029370818 0 0
"meat" 0 0 0 0.0113193878475052 0.00335514175473914 0 0.00384437951714593 0.0057161366537736 0.00495135295719555 0.003416700833675 0 0 0.00180880889933978 0 0 0
